#datetime var5
2001-01-06T07:00:00 770.4
2001-01-06T08:00:00 776.4
2001-01-06T09:00:00 782.4
2001-01-06T10:00:00 788.4
2001-01-06T11:00:00 794.4
2001-01-06T12:00:00 800.4
2001-01-06T13:00:00 806.4
2001-01-06T14:00:00 812.4
2001-01-06T15:00:00 818.4
2001-01-06T16:00:00 824.4
2001-01-06T17:00:00 830.4
2001-01-06T18:00:00 836.4
2001-01-06T19:00:00 842.4
2001-01-06T20:00:00 848.4
2001-01-06T21:00:00 854.4
2001-01-06T22:00:00 860.4
2001-01-06T23:00:00 866.4
2001-01-07T00:00:00 872.4
2001-01-07T01:00:00 878.4
2001-01-07T02:00:00 884.4
2001-01-07T03:00:00 890.4
2001-01-07T04:00:00 896.4
2001-01-07T05:00:00 902.4
2001-01-07T06:00:00 908.4
2001-01-07T07:00:00 914.4
2001-01-07T08:00:00 920.4
2001-01-07T09:00:00 926.4
2001-01-07T10:00:00 932.4
2001-01-07T11:00:00 938.4
2001-01-07T12:00:00 944.4
2001-01-07T13:00:00 950.4
2001-01-07T14:00:00 956.4
2001-01-07T15:00:00 962.4
2001-01-07T16:00:00 968.4
2001-01-07T17:00:00 974.4
2001-01-07T18:00:00 980.4
2001-01-07T19:00:00 986.4
2001-01-07T20:00:00 992.4
2001-01-07T21:00:00 998.4
2001-01-07T22:00:00 1004.4
2001-01-07T23:00:00 1010.4
2001-01-08T00:00:00 1016.4
2001-01-08T01:00:00 1022.4
2001-01-08T02:00:00 1028.4
2001-01-08T03:00:00 1034.4
2001-01-08T04:00:00 1040.4
2001-01-08T05:00:00 1046.4
2001-01-08T06:00:00 1052.4
2001-01-08T07:00:00 1058.4
2001-01-08T08:00:00 1064.4
2001-01-08T09:00:00 1070.4
2001-01-08T10:00:00 1076.4
2001-01-08T11:00:00 1082.4
2001-01-08T12:00:00 1088.4
2001-01-08T13:00:00 1094.4
2001-01-08T14:00:00 1100.4
2001-01-08T15:00:00 1106.4
2001-01-08T16:00:00 1112.4
2001-01-08T17:00:00 1118.4
2001-01-08T18:00:00 1124.4
2001-01-08T19:00:00 1130.4
2001-01-08T20:00:00 1136.4
2001-01-08T21:00:00 1142.4
2001-01-08T22:00:00 1148.4
2001-01-08T23:00:00 1154.4
2001-01-09T00:00:00 1160.4
2001-01-09T01:00:00 1166.4
2001-01-09T02:00:00 1172.4
2001-01-09T03:00:00 1178.4
2001-01-09T04:00:00 1184.4
2001-01-09T05:00:00 1190.4
2001-01-09T06:00:00 1196.4
2001-01-09T07:00:00 1202.4
2001-01-09T08:00:00 1208.4
2001-01-09T09:00:00 1214.4
2001-01-09T10:00:00 1220.4
2001-01-09T11:00:00 1226.4
2001-01-09T12:00:00 1232.4
2001-01-09T13:00:00 1238.4
2001-01-09T14:00:00 1244.4
2001-01-09T15:00:00 1250.4
2001-01-09T16:00:00 1256.4
2001-01-09T17:00:00 1262.4
2001-01-09T18:00:00 1268.4
2001-01-09T19:00:00 1274.4
2001-01-09T20:00:00 1280.4
2001-01-09T21:00:00 1286.4
2001-01-09T22:00:00 1292.4
2001-01-09T23:00:00 1298.4
2001-01-10T00:00:00 1304.4
2001-01-10T01:00:00 1310.4
2001-01-10T02:00:00 1316.4
2001-01-10T03:00:00 1322.4
2001-01-10T04:00:00 1328.4
2001-01-10T05:00:00 1334.4
2001-01-10T06:00:00 1340.4
2001-01-10T07:00:00 1346.4
2001-01-10T08:00:00 1352.4
2001-01-10T09:00:00 1358.4
2001-01-10T10:00:00 1364.4
2001-01-10T11:00:00 1370.4
2001-01-10T12:00:00 1376.4
2001-01-10T13:00:00 1382.4
2001-01-10T14:00:00 1388.4
2001-01-10T15:00:00 1394.4
2001-01-10T16:00:00 1400.4
2001-01-10T17:00:00 1406.4
2001-01-10T18:00:00 1412.4
2001-01-10T19:00:00 1418.4
2001-01-10T20:00:00 1424.4
2001-01-10T21:00:00 1430.4
2001-01-10T22:00:00 1436.4
2001-01-10T23:00:00 1442.4
2001-01-11T00:00:00 1448.4
2001-01-11T01:00:00 1454.4
2001-01-11T02:00:00 1460.4
2001-01-11T03:00:00 1466.4
2001-01-11T04:00:00 1472.4
2001-01-11T05:00:00 1478.4
2001-01-11T06:00:00 1484.4
2001-01-11T07:00:00 1490.4
2001-01-11T08:00:00 1496.4
2001-01-11T09:00:00 1502.4
2001-01-11T10:00:00 1508.4
2001-01-11T11:00:00 1514.4
2001-01-11T12:00:00 1520.4
2001-01-11T13:00:00 1526.4
2001-01-11T14:00:00 1532.4
2001-01-11T15:00:00 1538.4
2001-01-11T16:00:00 1544.4
2001-01-11T17:00:00 1550.4
2001-01-11T18:00:00 1556.4
2001-01-11T19:00:00 1562.4
2001-01-11T20:00:00 1568.4
2001-01-11T21:00:00 1574.4
2001-01-11T22:00:00 1580.4
2001-01-11T23:00:00 1586.4
2001-01-12T00:00:00 1592.4
2001-01-12T01:00:00 1598.4
2001-01-12T02:00:00 1604.4
2001-01-12T03:00:00 1610.4
2001-01-12T04:00:00 1616.4
2001-01-12T05:00:00 1622.4
2001-01-12T06:00:00 1628.4
2001-01-12T07:00:00 1634.4
2001-01-12T08:00:00 1640.4
2001-01-12T09:00:00 1646.4
2001-01-12T10:00:00 1652.4
2001-01-12T11:00:00 1658.4
2001-01-12T12:00:00 1664.4
2001-01-12T13:00:00 1670.4
2001-01-12T14:00:00 1676.4
2001-01-12T15:00:00 1682.4
2001-01-12T16:00:00 1688.4
2001-01-12T17:00:00 1694.4
2001-01-12T18:00:00 1700.4
2001-01-12T19:00:00 1706.4
2001-01-12T20:00:00 1712.4
2001-01-12T21:00:00 1718.4
2001-01-12T22:00:00 1724.4
2001-01-12T23:00:00 1730.4
2001-01-13T00:00:00 1736.4
2001-01-13T01:00:00 1742.4
2001-01-13T02:00:00 1748.4
2001-01-13T03:00:00 1754.4
2001-01-13T04:00:00 1760.4
2001-01-13T05:00:00 1766.4
2001-01-13T06:00:00 1772.4
2001-01-13T07:00:00 1778.4
2001-01-13T08:00:00 1784.4
2001-01-13T09:00:00 1790.4
2001-01-13T10:00:00 1796.4
2001-01-13T11:00:00 1802.4
2001-01-13T12:00:00 1808.4
2001-01-13T13:00:00 1814.4
2001-01-13T14:00:00 1820.4
2001-01-13T15:00:00 1826.4
2001-01-13T16:00:00 1832.4
2001-01-13T17:00:00 1838.4
2001-01-13T18:00:00 1844.4
2001-01-13T19:00:00 1850.4
2001-01-13T20:00:00 1856.4
2001-01-13T21:00:00 1862.4
2001-01-13T22:00:00 1868.4
2001-01-13T23:00:00 1874.4
2001-01-14T00:00:00 1880.4
2001-01-14T01:00:00 1886.4
2001-01-14T02:00:00 1892.4
2001-01-14T03:00:00 1898.4
2001-01-14T04:00:00 1904.4
2001-01-14T05:00:00 1910.4
2001-01-14T06:00:00 1916.4
2001-01-14T07:00:00 1922.4
2001-01-14T08:00:00 1928.4
2001-01-14T09:00:00 1934.4
2001-01-14T10:00:00 1940.4
2001-01-14T11:00:00 1946.4
2001-01-14T12:00:00 1952.4
2001-01-14T13:00:00 1958.4
2001-01-14T14:00:00 1964.4
2001-01-14T15:00:00 1970.4
2001-01-14T16:00:00 1976.4
2001-01-14T17:00:00 1982.4
2001-01-14T18:00:00 1988.4
2001-01-14T19:00:00 1994.4
2001-01-14T20:00:00 2000.4
2001-01-14T21:00:00 2006.4
2001-01-14T22:00:00 2012.4
2001-01-14T23:00:00 2018.4
2001-01-15T00:00:00 2024.4
2001-01-15T01:00:00 2030.4
2001-01-15T02:00:00 2036.4
2001-01-15T03:00:00 2042.4
2001-01-15T04:00:00 2048.4
2001-01-15T05:00:00 2054.4
2001-01-15T06:00:00 2060.4
2001-01-15T07:00:00 2066.4
2001-01-15T08:00:00 2072.4
