#datetime	water.surf.Q.downstream-su
1997-06-05T06:39:00	0
1997-06-05T06:40:00	0
1997-06-05T06:41:00	0
1997-06-05T06:42:00	0
1997-06-05T06:43:00	0
1997-06-05T06:44:00	0
1997-06-05T06:45:00	0
1997-06-05T06:46:00	0
1997-06-05T06:47:00	0
1997-06-05T06:48:00	0
1997-06-05T06:49:00	0
1997-06-05T06:50:00	0
1997-06-05T06:51:00	0
1997-06-05T06:52:00	0
1997-06-05T06:53:00	0
1997-06-05T06:54:00	0
1997-06-05T06:55:00	0
1997-06-05T06:56:00	0
1997-06-05T06:57:00	0
1997-06-05T06:58:00	0
1997-06-05T06:59:00	0
1997-06-05T07:00:00	0
1997-06-05T07:01:00	0
1997-06-05T07:02:00	0.00048388451
1997-06-05T07:03:00	0.003709943
1997-06-05T07:04:00	0.0033621751
1997-06-05T07:05:00	0.0026026976
1997-06-05T07:06:00	0.0019620019
1997-06-05T07:07:00	0.0014904122
1997-06-05T07:08:00	0.0011489223
1997-06-05T07:09:00	0.00089884625
1997-06-05T07:10:00	0.00071261468
1997-06-05T07:11:00	0.00057157537
1997-06-05T07:12:00	0.00046310361
1997-06-05T07:13:00	0.00037852814
1997-06-05T07:14:00	0.00031178308
1997-06-05T07:15:00	0.00025854612
1997-06-05T07:16:00	0.00021568284
1997-06-05T07:17:00	0.00018088351
1997-06-05T07:18:00	0.00015242115
1997-06-05T07:19:00	0.00012898723
1997-06-05T07:20:00	0.00010957832
1997-06-05T07:21:00	9.3416726e-05
1997-06-05T07:22:00	7.9893609e-05
1997-06-05T07:23:00	6.8528199e-05
1997-06-05T07:24:00	5.8937661e-05
1997-06-05T07:25:00	5.0814906e-05
1997-06-05T07:26:00	4.3911969e-05
1997-06-05T07:27:00	3.8027323e-05
1997-06-05T07:28:00	3.2996257e-05
1997-06-05T07:29:00	2.8683451e-05
1997-06-05T07:30:00	0.00020736273
1997-06-05T07:31:00	0.0018108141
1997-06-05T07:32:00	0.0044117919
1997-06-05T07:33:00	0.0048017143
1997-06-05T07:34:00	0.0046185176
1997-06-05T07:35:00	0.0051447344
1997-06-05T07:36:00	0.0078038829
1997-06-05T07:37:00	0.011386363
1997-06-05T07:38:00	0.015671505
1997-06-05T07:39:00	0.018388553
1997-06-05T07:40:00	0.017536802
1997-06-05T07:41:00	0.014856094
1997-06-05T07:42:00	0.011535088
1997-06-05T07:43:00	0.0088896574
1997-06-05T07:44:00	0.0069265459
1997-06-05T07:45:00	0.0054692952
1997-06-05T07:46:00	0.0044160089
1997-06-05T07:47:00	0.0038712183
1997-06-05T07:48:00	0.0032166438
1997-06-05T07:49:00	0.0026308307
1997-06-05T07:50:00	0.0021600153
1997-06-05T07:51:00	0.0017861616
1997-06-05T07:52:00	0.0014872705
1997-06-05T07:53:00	0.0012460323
1997-06-05T07:54:00	0.001049561
1997-06-05T07:55:00	0.00088826165
1997-06-05T07:56:00	0.00075490476
1997-06-05T07:57:00	0.00064396841
1997-06-05T07:58:00	0.00055117876
1997-06-05T07:59:00	0.00047319054
1997-06-05T08:00:00	0.00040735735
1997-06-05T08:01:00	0.00035156697
1997-06-05T08:02:00	0.00030411899
1997-06-05T08:03:00	0.00026363516
1997-06-05T08:04:00	0.0002289909
1997-06-05T08:05:00	0.00019926297
1997-06-05T08:06:00	0.00017368946
1997-06-05T08:07:00	0.00015163857
1997-06-05T08:08:00	0.00013258391
1997-06-05T08:09:00	0.00011608523
1997-06-05T08:10:00	0.00010177279
1997-06-05T08:11:00	8.9335044e-05
1997-06-05T08:12:00	7.8508601e-05
1997-06-05T08:13:00	6.9070113e-05
1997-06-05T08:14:00	6.0829625e-05
1997-06-05T08:15:00	5.3625194e-05
1997-06-05T08:16:00	4.7318361e-05
1997-06-05T08:17:00	4.1790496e-05
1997-06-05T08:18:00	3.6939749e-05
1997-06-05T08:19:00	3.2678458e-05
1997-06-05T08:20:00	2.8931068e-05
1997-06-05T08:21:00	2.5632306e-05
1997-06-05T08:22:00	2.2725702e-05
1997-06-05T08:23:00	2.0162306e-05
1997-06-05T08:24:00	1.7899636e-05
1997-06-05T08:25:00	1.5900752e-05
1997-06-05T08:26:00	1.4133511e-05
1997-06-05T08:27:00	1.2569879e-05
1997-06-05T08:28:00	1.1185394e-05
1997-06-05T08:29:00	9.9586778e-06
1997-06-05T08:30:00	8.8710212e-06
1997-06-05T08:31:00	7.9060428e-06
1997-06-05T08:32:00	7.0493757e-06
1997-06-05T08:33:00	6.2884114e-06
1997-06-05T08:34:00	5.6120716e-06
1997-06-05T08:35:00	5.0106141e-06
1997-06-05T08:36:00	4.4754629e-06
1997-06-05T08:37:00	3.999065e-06
1997-06-05T08:38:00	3.5747591e-06
1997-06-05T08:39:00	3.1966695e-06
1997-06-05T08:40:00	2.8596057e-06
1997-06-05T08:41:00	2.5589827e-06
1997-06-05T08:42:00	2.2838412e-06
1997-06-05T08:43:00	2.0450739e-06
1997-06-05T08:44:00	1.8317851e-06
1997-06-05T08:45:00	1.6413182e-06
1997-06-05T08:46:00	1.4711025e-06
1997-06-05T08:47:00	1.318928e-06
1997-06-05T08:48:00	1.182834e-06
1997-06-05T08:49:00	1.0610792e-06
1997-06-05T08:50:00	9.5211539e-07
1997-06-05T08:51:00	8.5456719e-07
1997-06-05T08:52:00	7.6721068e-07
1997-06-05T08:53:00	6.8895679e-07
1997-06-05T08:54:00	6.1883571e-07
1997-06-05T08:55:00	5.55984e-07
1997-06-05T08:56:00	4.9963182e-07
1997-06-05T08:57:00	4.4909299e-07
1997-06-05T08:58:00	4.0375551e-07
1997-06-05T08:59:00	3.6307338e-07
1997-06-05T09:00:00	3.2655916e-07
1997-06-05T09:01:00	2.9377765e-07
1997-06-05T09:02:00	2.6434003e-07
1997-06-05T09:03:00	2.3789887e-07
1997-06-05T09:04:00	2.1414367e-07
1997-06-05T09:05:00	1.9279672e-07
1997-06-05T09:06:00	1.7360961e-07
1997-06-05T09:07:00	1.5636007e-07
1997-06-05T09:08:00	1.4084917e-07
1997-06-05T09:09:00	1.2689875e-07
1997-06-05T09:10:00	1.1174729e-07
1997-06-05T09:11:00	9.5136755e-08
1997-06-05T09:12:00	8.386543e-08
1997-06-05T09:13:00	7.4235736e-08
1997-06-05T09:14:00	6.4679277e-08
1997-06-05T09:15:00	5.1881916e-08
1997-06-05T09:16:00	3.8267608e-08
1997-06-05T09:17:00	2.3021625e-08
1997-06-05T09:18:00	1.0070976e-08
1997-06-05T09:19:00	3.8627421e-09
1997-06-05T09:20:00	1.2762226e-09
1997-06-05T09:21:00	1.1503546e-09
1997-06-05T09:22:00	1.0370648e-09
1997-06-05T09:23:00	9.3507702e-10
1997-06-05T09:24:00	8.4324731e-10
1997-06-05T09:25:00	7.6029133e-10
1997-06-05T09:26:00	6.5970798e-11
1997-06-05T09:27:00	0
1997-06-05T09:28:00	0
1997-06-05T09:29:00	0
1997-06-05T09:30:00	0
1997-06-05T09:31:00	0
1997-06-05T09:32:00	0
1997-06-05T09:33:00	0
1997-06-05T09:34:00	0
1997-06-05T09:35:00	0
1997-06-05T09:36:00	0
1997-06-05T09:37:00	0
1997-06-05T09:38:00	0
1997-06-05T09:39:00	0
1997-06-05T09:40:00	0
1997-06-05T09:41:00	0
1997-06-05T09:42:00	0
1997-06-05T09:43:00	0
1997-06-05T09:44:00	0
1997-06-05T09:45:00	0
1997-06-05T09:46:00	0
1997-06-05T09:47:00	0
1997-06-05T09:48:00	0
1997-06-05T09:49:00	0
1997-06-05T09:50:00	0
1997-06-05T09:51:00	0
1997-06-05T09:52:00	0
1997-06-05T09:53:00	0
1997-06-05T09:54:00	0
1997-06-05T09:55:00	0
1997-06-05T09:56:00	0
1997-06-05T09:57:00	0
1997-06-05T09:58:00	0
1997-06-05T09:59:00	0
1997-06-05T10:00:00	0
1997-06-05T10:01:00	0
1997-06-05T10:02:00	0
1997-06-05T10:03:00	0
1997-06-05T10:04:00	0
1997-06-05T10:05:00	0
1997-06-05T10:06:00	0
1997-06-05T10:07:00	0
1997-06-05T10:08:00	0
1997-06-05T10:09:00	0
1997-06-05T10:10:00	0
1997-06-05T10:11:00	0
1997-06-05T10:12:00	0
1997-06-05T10:13:00	0
1997-06-05T10:14:00	0
1997-06-05T10:15:00	0
1997-06-05T10:16:00	0
1997-06-05T10:17:00	0
1997-06-05T10:18:00	0
1997-06-05T10:19:00	0
1997-06-05T10:20:00	0
1997-06-05T10:21:00	0
1997-06-05T10:22:00	0
1997-06-05T10:23:00	0
1997-06-05T10:24:00	0
1997-06-05T10:25:00	0
1997-06-05T10:26:00	0
1997-06-05T10:27:00	0
1997-06-05T10:28:00	0
1997-06-05T10:29:00	0
1997-06-05T10:30:00	0
1997-06-05T10:31:00	0
1997-06-05T10:32:00	0
1997-06-05T10:33:00	0
1997-06-05T10:34:00	0
1997-06-05T10:35:00	0
1997-06-05T10:36:00	0
1997-06-05T10:37:00	0
1997-06-05T10:38:00	0
1997-06-05T10:39:00	0
1997-06-05T10:40:00	0
1997-06-05T10:41:00	0
1997-06-05T10:42:00	0
1997-06-05T10:43:00	0
1997-06-05T10:44:00	0
1997-06-05T10:45:00	0
1997-06-05T10:46:00	0
1997-06-05T10:47:00	0
1997-06-05T10:48:00	0
1997-06-05T10:49:00	0
1997-06-05T10:50:00	0
1997-06-05T10:51:00	0
1997-06-05T10:52:00	0
1997-06-05T10:53:00	0
1997-06-05T10:54:00	0
1997-06-05T10:55:00	0
1997-06-05T10:56:00	0
1997-06-05T10:57:00	0
1997-06-05T10:58:00	0
1997-06-05T10:59:00	0
1997-06-05T11:00:00	0
1997-06-05T11:01:00	0
1997-06-05T11:02:00	0
1997-06-05T11:03:00	0
1997-06-05T11:04:00	0
1997-06-05T11:05:00	0
1997-06-05T11:06:00	0
1997-06-05T11:07:00	0
1997-06-05T11:08:00	0
1997-06-05T11:09:00	0
1997-06-05T11:10:00	0
1997-06-05T11:11:00	0
1997-06-05T11:12:00	0
1997-06-05T11:13:00	0
1997-06-05T11:14:00	0
1997-06-05T11:15:00	0
1997-06-05T11:16:00	0
1997-06-05T11:17:00	0
1997-06-05T11:18:00	0
1997-06-05T11:19:00	0
1997-06-05T11:20:00	0
1997-06-05T11:21:00	0
1997-06-05T11:22:00	0
1997-06-05T11:23:00	0
1997-06-05T11:24:00	0
1997-06-05T11:25:00	0
1997-06-05T11:26:00	0
1997-06-05T11:27:00	0
1997-06-05T11:28:00	0
1997-06-05T11:29:00	0
1997-06-05T11:30:00	0
1997-06-05T11:31:00	0
1997-06-05T11:32:00	0
1997-06-05T11:33:00	0
1997-06-05T11:34:00	0
1997-06-05T11:35:00	0
1997-06-05T11:36:00	0
1997-06-05T11:37:00	0
1997-06-05T11:38:00	0
1997-06-05T11:39:00	0
1997-06-05T11:40:00	0
1997-06-05T11:41:00	0
1997-06-05T11:42:00	0
1997-06-05T11:43:00	0
1997-06-05T11:44:00	0
1997-06-05T11:45:00	0
1997-06-05T11:46:00	0
1997-06-05T11:47:00	0
1997-06-05T11:48:00	0
1997-06-05T11:49:00	0
1997-06-05T11:50:00	0
1997-06-05T11:51:00	0
1997-06-05T11:52:00	0
1997-06-05T11:53:00	0
1997-06-05T11:54:00	0
1997-06-05T11:55:00	0
1997-06-05T11:56:00	0
1997-06-05T11:57:00	0
1997-06-05T11:58:00	0
1997-06-05T11:59:00	0
1997-06-05T12:00:00	0
1997-06-05T12:01:00	0
1997-06-05T12:02:00	0
1997-06-05T12:03:00	0
1997-06-05T12:04:00	0
1997-06-05T12:05:00	0
1997-06-05T12:06:00	0
1997-06-05T12:07:00	0
1997-06-05T12:08:00	0
1997-06-05T12:09:00	0
1997-06-05T12:10:00	0
1997-06-05T12:11:00	0
1997-06-05T12:12:00	0
1997-06-05T12:13:00	0
1997-06-05T12:14:00	0
1997-06-05T12:15:00	0
1997-06-05T12:16:00	0
1997-06-05T12:17:00	0
1997-06-05T12:18:00	0
1997-06-05T12:19:00	0
1997-06-05T12:20:00	0
1997-06-05T12:21:00	0
1997-06-05T12:22:00	0
1997-06-05T12:23:00	0
1997-06-05T12:24:00	0
1997-06-05T12:25:00	0
1997-06-05T12:26:00	0
1997-06-05T12:27:00	0
1997-06-05T12:28:00	0
1997-06-05T12:29:00	0
1997-06-05T12:30:00	0
1997-06-05T12:31:00	0
1997-06-05T12:32:00	0
1997-06-05T12:33:00	0
1997-06-05T12:34:00	0
1997-06-05T12:35:00	0
1997-06-05T12:36:00	0
1997-06-05T12:37:00	0
1997-06-05T12:38:00	0
1997-06-05T12:39:00	0
1997-06-05T12:40:00	0
1997-06-05T12:41:00	0
1997-06-05T12:42:00	0
1997-06-05T12:43:00	0
1997-06-05T12:44:00	0
1997-06-05T12:45:00	0
1997-06-05T12:46:00	0
1997-06-05T12:47:00	0
1997-06-05T12:48:00	0
1997-06-05T12:49:00	0
1997-06-05T12:50:00	0
1997-06-05T12:51:00	0
1997-06-05T12:52:00	0
1997-06-05T12:53:00	0
1997-06-05T12:54:00	0
1997-06-05T12:55:00	0
1997-06-05T12:56:00	0
1997-06-05T12:57:00	0
1997-06-05T12:58:00	0
1997-06-05T12:59:00	0
1997-06-05T13:00:00	0
1997-06-05T13:01:00	0
1997-06-05T13:02:00	0
1997-06-05T13:03:00	0
1997-06-05T13:04:00	0
1997-06-05T13:05:00	0
1997-06-05T13:06:00	0
1997-06-05T13:07:00	0
1997-06-05T13:08:00	0
1997-06-05T13:09:00	0
1997-06-05T13:10:00	0
1997-06-05T13:11:00	0
1997-06-05T13:12:00	0
1997-06-05T13:13:00	0
1997-06-05T13:14:00	0
1997-06-05T13:15:00	0
1997-06-05T13:16:00	0
1997-06-05T13:17:00	0
1997-06-05T13:18:00	0
1997-06-05T13:19:00	0
1997-06-05T13:20:00	0
1997-06-05T13:21:00	0
1997-06-05T13:22:00	0
1997-06-05T13:23:00	0
1997-06-05T13:24:00	0
1997-06-05T13:25:00	0
1997-06-05T13:26:00	0
1997-06-05T13:27:00	0
1997-06-05T13:28:00	0
1997-06-05T13:29:00	0
1997-06-05T13:30:00	0
1997-06-05T13:31:00	0
1997-06-05T13:32:00	0
1997-06-05T13:33:00	0
1997-06-05T13:34:00	0
1997-06-05T13:35:00	0
1997-06-05T13:36:00	0
1997-06-05T13:37:00	0
1997-06-05T13:38:00	0
1997-06-05T13:39:00	0
1997-06-05T13:40:00	0
1997-06-05T13:41:00	0
1997-06-05T13:42:00	0
1997-06-05T13:43:00	0
1997-06-05T13:44:00	0
1997-06-05T13:45:00	0
1997-06-05T13:46:00	0
1997-06-05T13:47:00	0
1997-06-05T13:48:00	0
1997-06-05T13:49:00	0
1997-06-05T13:50:00	0
1997-06-05T13:51:00	0
1997-06-05T13:52:00	0
1997-06-05T13:53:00	0
1997-06-05T13:54:00	0
1997-06-05T13:55:00	0
1997-06-05T13:56:00	0
1997-06-05T13:57:00	0
1997-06-05T13:58:00	0
1997-06-05T13:59:00	0
1997-06-05T14:00:00	0
1997-06-05T14:01:00	0
1997-06-05T14:02:00	0
1997-06-05T14:03:00	0
1997-06-05T14:04:00	0
1997-06-05T14:05:00	0
1997-06-05T14:06:00	0
1997-06-05T14:07:00	0
1997-06-05T14:08:00	0
1997-06-05T14:09:00	0
1997-06-05T14:10:00	0
1997-06-05T14:11:00	0
1997-06-05T14:12:00	0
1997-06-05T14:13:00	0
1997-06-05T14:14:00	0
1997-06-05T14:15:00	0
1997-06-05T14:16:00	0
1997-06-05T14:17:00	0
1997-06-05T14:18:00	0
1997-06-05T14:19:00	0
1997-06-05T14:20:00	0
1997-06-05T14:21:00	0
1997-06-05T14:22:00	0
1997-06-05T14:23:00	0
1997-06-05T14:24:00	0
1997-06-05T14:25:00	0
1997-06-05T14:26:00	0
1997-06-05T14:27:00	0
1997-06-05T14:28:00	0
1997-06-05T14:29:00	0
1997-06-05T14:30:00	0
1997-06-05T14:31:00	0
1997-06-05T14:32:00	0
1997-06-05T14:33:00	0
1997-06-05T14:34:00	0
1997-06-05T14:35:00	0
1997-06-05T14:36:00	0
1997-06-05T14:37:00	0
1997-06-05T14:38:00	0
1997-06-05T14:39:00	0
1997-06-05T14:40:00	0
1997-06-05T14:41:00	0
1997-06-05T14:42:00	0
1997-06-05T14:43:00	0
1997-06-05T14:44:00	0
1997-06-05T14:45:00	0
1997-06-05T14:46:00	0
1997-06-05T14:47:00	0
1997-06-05T14:48:00	0
1997-06-05T14:49:00	0
1997-06-05T14:50:00	0
1997-06-05T14:51:00	0
1997-06-05T14:52:00	0
1997-06-05T14:53:00	0
1997-06-05T14:54:00	0
1997-06-05T14:55:00	0
1997-06-05T14:56:00	0
1997-06-05T14:57:00	0
1997-06-05T14:58:00	0
1997-06-05T14:59:00	0
1997-06-05T15:00:00	0
1997-06-05T15:01:00	0
1997-06-05T15:02:00	0
1997-06-05T15:03:00	0
1997-06-05T15:04:00	0
1997-06-05T15:05:00	0
1997-06-05T15:06:00	0
1997-06-05T15:07:00	0
1997-06-05T15:08:00	0
1997-06-05T15:09:00	0
1997-06-05T15:10:00	0
1997-06-05T15:11:00	0
1997-06-05T15:12:00	0
1997-06-05T15:13:00	0
1997-06-05T15:14:00	0
1997-06-05T15:15:00	0
1997-06-05T15:16:00	0
1997-06-05T15:17:00	0
1997-06-05T15:18:00	0
1997-06-05T15:19:00	0
1997-06-05T15:20:00	0
1997-06-05T15:21:00	0
1997-06-05T15:22:00	0
1997-06-05T15:23:00	0
1997-06-05T15:24:00	0
1997-06-05T15:25:00	0
1997-06-05T15:26:00	0
1997-06-05T15:27:00	0
1997-06-05T15:28:00	0
1997-06-05T15:29:00	0
1997-06-05T15:30:00	0
1997-06-05T15:31:00	0
1997-06-05T15:32:00	0
1997-06-05T15:33:00	0
1997-06-05T15:34:00	0
1997-06-05T15:35:00	0
1997-06-05T15:36:00	0
1997-06-05T15:37:00	0
1997-06-05T15:38:00	0
1997-06-05T15:39:00	0
1997-06-05T15:40:00	0
1997-06-05T15:41:00	0
1997-06-05T15:42:00	0
1997-06-05T15:43:00	0
1997-06-05T15:44:00	0
1997-06-05T15:45:00	0
1997-06-05T15:46:00	0
1997-06-05T15:47:00	0
1997-06-05T15:48:00	0
1997-06-05T15:49:00	0
1997-06-05T15:50:00	0
1997-06-05T15:51:00	0
1997-06-05T15:52:00	0
1997-06-05T15:53:00	0
1997-06-05T15:54:00	0
1997-06-05T15:55:00	0
1997-06-05T15:56:00	0
1997-06-05T15:57:00	0
1997-06-05T15:58:00	0
1997-06-05T15:59:00	0
1997-06-05T16:00:00	0
